id,<=3,Ejercicio,O1,O2,O3,O4,O5,Respuesta,W1,W2,W3,W4,Contenido,Molde,Or_Dificultad,Dificultad,Habilidad,aux_n1,aux_n2,aux_n3,aux_n4,aux_n5,aux_n6,aux_n7,aux_n8,aux_n9,aux_n10,aux_n11,aux_n12,aux_n13,aux_n14,aux_n15,aux_n16,aux_n17,aux_n18,aux_n19,aux_n20,aux_n21,aux_n22,aux_n23,aux_n24,aux_n25,aux_n26,aux_n27,aux_n28,aux_n29,aux_n30,aux_n31,aux_n32,aux_n33,aux_n34,aux_n35,aux_n36,aux_n37,aux_n38,aux_n39,aux_n40,aux_n41,aux_n42,3,4,5,6,7,8,9,10,excercise_id,
6332,,¿Qué aseveración es cierta?,I. `1.6 + -8.7  = -8.7 + 1.6` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,1.6,-8.7,5.4,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,1.6,8.7,5.4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6332,
6333,,¿Qué aseveración es cierta?,I. `-8.5 + 1.9  = 1.9 + -8.5` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,-8.5,1.9,9.6,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,8.5,1.9,9.6,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6333,
6334,,¿Qué aseveración es cierta?,I. `4.7 + -6.3  = -6.3 + 4.7` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,4.7,-6.3,4.3,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,4.7,6.3,4.3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6334,
6335,,¿Qué aseveración es cierta?,I. `6.6 + 0.2  = 0.2 + 6.6` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,6.6,0.2,9.3,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,6.6,0.2,9.3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6335,
6336,,¿Qué aseveración es cierta?,I. `9.7 + 9.2  = 9.2 + 9.7` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,9.7,9.2,9.3,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,9.7,9.2,9.3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6336,
6337,,¿Qué aseveración es cierta?,I. `5.3 + 7.8  = 7.8 + 5.3` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,5.3,7.8,2.1,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,5.3,7.8,2.1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6337,
6338,,¿Qué aseveración es cierta?,I. `8 + 3.1  = 3.1 + 8` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,8,3.1,-1.8,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,8,3.1,1.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6338,
6339,,¿Qué aseveración es cierta?,I. `7.9 + -0.8  = -0.8 + 7.9` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,7.9,-0.8,1.1,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,7.9,0.8,1.1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6339,
6340,,¿Qué aseveración es cierta?,I. `7.9 + 2.5  = 2.5 + 7.9` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.4,610,Analizar,7.9,2.5,7.3,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,7.9,2.5,7.3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6340,
6341,,¿Qué aseveración es cierta?,I. `92/3 + 27/3  = 27/3 + 92/3` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,92/3,27/3,2/3,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,92,27,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6341,
6342,,¿Qué aseveración es cierta?,I. `40/10 + 85/10  = 85/10 + 40/10` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,40/10,85/10,35/10,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,40,85,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6342,
6343,,¿Qué aseveración es cierta?,I. `75/3 + 10/3  = 10/3 + 75/3` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,75/3,10/3,41/3,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,75,10,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6343,
6344,,¿Qué aseveración es cierta?,I. `7/7 + 12/7  = 12/7 + 7/7` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,7/7,12/7,9/7,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,7,12,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6344,
6345,,¿Qué aseveración es cierta?,I. `14/3 + 50/3  = 50/3 + 14/3` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,14/3,50/3,25/3,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,14,50,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6345,
6346,,¿Qué aseveración es cierta?,I. `78/9 + 23/9  = 23/9 + 78/9` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,78/9,23/9,11/9,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,78,23,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6346,
6347,,¿Qué aseveración es cierta?,I. `2/7 + 43/7  = 43/7 + 2/7` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,2/7,43/7,91/7,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,2,43,91,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6347,
6348,,¿Qué aseveración es cierta?,I. `10/4 + 23/4  = 23/4 + 10/4` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,10/4,23/4,70/4,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,10,23,70,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6348,
6349,,¿Qué aseveración es cierta?,I. `50/5 + 40/5  = 40/5 + 50/5` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,50/5,40/5,62/5,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,50,40,62,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6349,
6350,,¿Qué aseveración es cierta?,I. `36/2 + 70/2  = 70/2 + 36/2` ,II. I corresponde a la propiedad Asociativa,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.6,740,Analizar,36/2,70/2,14/2,Asociativa,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,36,70,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6350,
6351,,¿Qué aseveración es cierta?,I. `53/4 + 60/4  = 60/4 + 53/4` ,II. I corresponde a la propiedad Asociativa,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.8,870,Analizar,53/4,60/4,-21/4,Asociativa,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,53,60,-21,4,53,60,21,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6351,
6352,,¿Qué aseveración es cierta?,I. `82/4 + 70/4  = 70/4 + 82/4` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,c,0.8,870,Analizar,82/4,70/4,-22/4,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,82,70,-22,4,82,70,22.00,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6352,
6353,,¿Qué aseveración es cierta?,I. `22/2 + -62/2  = -62/2 + 22/2` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.8,870,Analizar,22/2,-62/2,-64/2,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,22,-62,-64,2,22,62,64,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6353,
6354,,¿Qué aseveración es cierta?,I. `72/8 + 39/8  = 39/8 + 72/8` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,c,0.8,870,Analizar,72/8,39/8,-26/8,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,72,39,-26,8,72,39,26,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6354,
6355,,¿Qué aseveración es cierta?,I. `1/6 + 71/6  = 71/6 + 1/6` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.8,870,Analizar,1/6,71/6,-62/6,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,1,71,-62,6,1,71,62,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6355,
6356,,¿Qué aseveración es cierta?,I. `-6/7 + 42/7  = 42/7 + -6/7` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,c,0.8,870,Analizar,-6/7,42/7,-17/7,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-6,42,-17,7,6,42,17,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6356,
6357,,¿Qué aseveración es cierta?,I. `-37/2 + 53/2  = 53/2 + -37/2` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.8,870,Analizar,-37/2,53/2,-81/2,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-37,53,-81,2,37,53,81,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6357,
6358,,¿Qué aseveración es cierta?,I. `3/4 + 61/4  = 61/4 + 3/4` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,c,0.8,870,Analizar,3/4,61/4,-87/4,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,3,61,-87,4,3,61,87,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6358,
6359,,¿Qué aseveración es cierta?,I. `-73/7 + -71/7  = -71/7 + -73/7` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.8,870,Analizar,-73/7,-71/7,-46/7,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-73,-71,-46,7,73,71,46,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6359,
6360,,¿Qué aseveración es cierta?,I. `11/10 + 95/10  = 95/10 + 11/10` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,0.8,870,Analizar,11/10,95/10,-91/10,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,11,95,-91,10,11,95,91,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6360,
6361,,¿Qué aseveración es cierta?,I. `82/3 + -4.9  = -4.9 + 82/3` ,II. I corresponde a la propiedad Asociativa,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,82/3,-4.9,-4.2,Asociativa,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,82,-71,-60,3,4,6,82,71,60,1,0,,82/3,-71/4,-60/6,-3.3,-4.9,-4.2,3.3,4.9,4.2,0,0,0,0,,,,,,,,,,,,,,,,,,6361,
6362,,¿Qué aseveración es cierta?,I. `-41/9 + -2.1  = -2.1 + -41/9` ,II. I corresponde a la propiedad Asociativa,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,-41/9,-2.1,4.8,Asociativa,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-41,37,-99,9,8,5,41.00,37,99,0,1,0,-41/9,37/8,-99/5,5,-2.1,4.8,5,2.1,4.8,1,0,1,0,,,,,,,,,,,,,,,,,,6362,
6363,,¿Qué aseveración es cierta?,I. `-37/9 + 5  = 5 + -37/9` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,-37/9,5,-3.3,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-37,77,51,9,4,6,37,77,51,0,1,1,-37/9,77/4,51/6,-4.2,5,-3.3,4.2,5,3.3,0,1,0,0,,,,,,,,,,,,,,,,,,6363,
6364,,¿Qué aseveración es cierta?,I. `-42/2 + -5.2  = -5.2 + -42/2` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,-42/2,-5.2,0.8,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-42,68,78,2,2,6,42,68,78,0,1,1,-42/2,68/2,78/6,-9.6,-5.2,0.8,9.6,5.2,0.8,0,0,1,0,,,,,,,,,,,,,,,,,,6364,
6365,,¿Qué aseveración es cierta?,I. `2.7 + -7.2  = -7.2 + 2.7` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,2.7,-7.2,0.7,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-49,69,55,5,4,9,49,69,55,0,1,1,-49/5,69/4,55/9,2.7,-7.2,0.7,2.7,7.2,0.7,1,0,1,1,,,,,,,,,,,,,,,,,,6365,
6366,,¿Qué aseveración es cierta?,I. `-5 + 3  = 3 + -5` ,II. I corresponde a la propiedad Elemento Opuesto,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,-5,3,7.1,Elemento Opuesto,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,74,-36,-38,3,4,2,74,36,38,1,0,0,74/3,-36/4,-38/2,-5,3,7.1,5,3,7.1,0,1,1,1,,,,,,,,,,,,,,,,,,6366,
6367,,¿Qué aseveración es cierta?,I. `-3.1 + -4.2  = -4.2 + -3.1` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,-3.1,-4.2,-4.4,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,93,39,-57,4,6,10,93,39,57,1,1,0,93/4,39/6,-57/10,-3.1,-4.2,-4.4,3.1,4.2,4.4,0,0,0,1,,,,,,,,,,,,,,,,,,6367,
6368,,¿Qué aseveración es cierta?,I. `2.5 + 6.5  = 6.5 + 2.5` ,II. I corresponde a la propiedad Clausura,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,2.5,6.5,7.2,Clausura,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,91,45,-4,7,6,5,91,45,4,1,1,0,91/7,45/6,-4/5,2.5,6.5,7.2,2.5,6.5,7.2,1,1,1,1,,,,,,,,,,,,,,,,,,6368,
6369,,¿Qué aseveración es cierta?,I. `-75/7 + -8.7  = -8.7 + -75/7` ,II. I corresponde a la propiedad Asociativa,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,-75/7,-8.7,1.6,Asociativa,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-75,62,-13,7,3,6,75,62,13,0,1,0,-75/7,62/3,-13/6,4.4,-8.7,1.6,4.4,8.7,1.6,1,0,1,0,,,,,,,,,,,,,,,,,,6369,
6370,,¿Qué aseveración es cierta?,I. `-66/4 + -5.4  = -5.4 + -66/4` ,II. I corresponde a la propiedad Elemento Neutro,III. I corresponde a la propiedad Conmutativa,,,I y III,I y II,II y III,"I, II y III",Ninguna de las anteriores,36,C,1,1000,Analizar,-66/4,-5.4,-6.4,Elemento Neutro,Elemento Neutro,Elemento Opuesto,Asociativa,Clausura,-66,-11,-57,4,5,9,66,11,57,0,0,0,-66/4,-11/5,-57/9,4.4,-5.4,-6.4,4.4,5.4,6.4,1,0,0,0,,,,,,,,,,,,,,,,,,6370,
6371,,La operación `0.6 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6371,
6372,,La operación `0.5 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6372,
6373,,La operación `8.9 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6373,
6374,,La operación `2 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6374,
6375,,La operación `0.6 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6375,
6376,,La operación `1.5 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6376,
6377,,La operación `7.2 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6377,
6378,,La operación `9.9 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6378,
6379,,La operación `5.6 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379,
6380,,La operación `0.6 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.2,120,Identificar,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6380,
6381,,La operación `-7.5 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,-7.5,6.6,7.5,6.6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6381,
6382,,La operación `2.9 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,2.9,4.8,2.9,4.8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6382,
6383,,La operación `-0.6 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,-0.6,-9.6,0.6,9.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6383,
6384,,La operación `5.5 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,5.5,-8.7,5.5,8.7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6384,
6385,,La operación `-3.1 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,-3.1,-5.2,3.1,5.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385,
6386,,La operación `-7.2 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,-7.2,-3.4,7.2,3.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386,
6387,,La operación `0.7 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,0.7,-0.1,0.7,0.1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6387,
6388,,La operación `4.5 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,4.5,-4.8,4.5,4.8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6388,
6389,,La operación `-9 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,-9,-5.2,9,5.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6389,
6390,,La operación `8.5 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.4,240,Identificar,8.5,1.9,8.5,1.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6390,
6391,,La operación `97/9 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.6,360,Identificar,97/9,95/9,97,95,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6391,
6392,,La operación `78/8 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.6,360,Identificar,78/8,29/8,78,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392,
6393,,La operación `56/10 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.6,360,Identificar,56/10,50/10,56,50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6393,
6394,,La operación `41/8 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.6,360,Identificar,41/8,16/8,41,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6394,
6395,,La operación `34/3 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.6,360,Identificar,34/3,90/3,34,90,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6395,
6396,,La operación `32/9 + 0` representa la propiedad:,,,,,,Elemento Neutro,Clausura,Asociativa,Conmutativa,Elemento Opuesto,37,A,0.6,360,Identificar,32/9,60/9,32,60,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6396,
